RANKED SIMILARITIES: 1
42 93 1.9338660921
42 16 1.93669818898
42 54 1.93942531984
42 3 1.93985162072
42 11 1.94757918025
42 66 1.94786548831
42 34 1.95098207934
42 36 1.95160446122
42 4 1.9521936406
42 41 1.95273644418
42 9 1.95439414956
42 19 1.96688312402
42 12 1.97045928215
42 13 1.9704951578
42 69 1.97146506374
42 56 1.97284666523
42 60 1.97370983902
42 40 1.98198989339
42 51 1.98367922438
42 25 inf
42 48 inf
42 52 inf
42 53 inf
42 55 inf
42 64 inf
42 67 inf
42 87 inf
RANKED SIMILARITIES: 43
43 96 0.977532645831
43 62 1.49206382286
43 86 1.51075670325
43 30 1.5114301311
43 57 1.51224728601
43 74 1.5359612002
43 21 1.53836605234
43 38 1.55033725949
43 10 1.57815471382
43 50 1.59024942868
43 84 1.59313997864
43 28 1.5989149704
43 80 1.60031372254
43 42 1.60520390609
43 81 1.60520887319
43 39 1.61004704411
43 72 1.63566580216
43 35 1.7071875777
43 37 1.72856906586
43 90 1.75678420238
43 71 1.86022709286
43 46 1.86183083091
43 78 1.86204124697
43 7 1.86204124697
43 68 1.86204124697
43 97 1.86204124697
43 27 1.86204124697
43 95 1.86204124697
43 89 1.86204124697
43 63 1.86204124697
43 15 1.86204124697
43 88 1.86204124697
43 94 1.86204124697
43 76 1.86204124697
43 77 1.86204124697
43 32 1.86204124697
43 58 1.86204124697
43 83 1.86204124697
43 91 1.86204130514
43 47 1.86204171134
43 2 1.86204171134
43 44 1.86204171134
43 6 1.86204171134
43 59 1.86204171134
43 92 1.86204171134
43 75 1.86204171134
43 33 1.86204171134
43 73 1.86204171134
43 82 1.86204171134
43 79 1.87152489869
43 65 1.87225298595
43 20 1.88384069186
43 8 1.88476321777
43 49 1.88632183699
43 29 1.88669342245
43 45 1.89286679997
43 85 1.89408025537
43 26 1.89595992649
43 61 1.8969973693
43 24 1.90139466131
43 70 1.90469376557
43 17 1.90665881652
43 31 1.90713596962
43 18 1.90862483821
43 23 1.91294676133
43 22 1.91340425886
43 5 1.92918307122
43 14 1.93246699958
43 93 1.9338660921
43 16 1.9366977246
43 54 1.93942531984
43 3 1.93985115634
43 11 1.94757918025
43 66 1.94786548831
43 34 1.95098207934
43 36 1.95160446122
43 4 1.9521936406
43 41 1.9527359798
43 9 1.95439414956
43 19 1.96688312402
43 12 1.97045928215
43 13 1.9704951578
43 69 1.97146459936
43 56 1.97284666523
43 60 1.97370937464
43 40 1.98198989339
43 51 1.98367922438
43 25 inf
43 48 inf
43 52 inf
43 53 inf
43 55 inf
43 64 inf
43 67 inf
43 87 inf
RANKED SIMILARITIES: 44
44 89 1.13072365601
44 8 1.14466776819
44 54 1.15744021562
44 83 1.16193642778
44 18 1.19923981837
44 32 1.20029905478
44 14 1.22966836973
44 51 1.2402391188
44 7 1.28862847354
44 63 1.30201839828
44 68 1.37134172458
44 75 1.37416965188
44 95 1.38438581516
44 73 1.43497617155
44 76 1.44046034691
44 16 1.46228915401
44 79 1.47558705377
44 97 1.47970001463
44 94 1.48302941561
44 88 1.49711305938
44 31 1.51147935527
44 45 1.53253847808
44 41 1.5437713922
44 3 1.56420272777
44 78 1.58627978048
44 27 1.58627978048
44 91 1.58627978048
44 2 1.58627978048
44 92 1.58627978048
44 6 1.58627978048
44 58 1.58627978048
44 69 1.63244757743
44 33 1.64113487394
44 40 1.65774654972
44 82 1.67405559884
44 37 1.68158651852
44 15 1.6819204833
44 90 1.68524581383
44 34 1.68843735899
44 80 1.71422077887
44 47 1.74631591948
44 30 1.79274411093
44 59 1.79699768461
44 62 1.79821195991
44 71 1.80018326791
44 35 1.80634522968
44 57 1.8063584472
44 20 1.8202227018
44 77 1.82660267793
44 96 1.84640654347
44 46 1.85786244298
44 43 1.86204171134
44 65 1.87225345033
44 72 1.88271717515
44 49 1.88632183699
44 29 1.88669388683
44 74 1.88948362644
44 85 1.89408025537
44 26 1.89595992649
44 61 1.8969973693
44 86 1.90010334427
44 12 1.90085677877
44 24 1.90139512569
44 70 1.90469376557
44 17 1.9066592809
44 23 1.91294676133
44 22 1.91340425886
44 42 1.91434430239
44 10 1.92420526898
44 5 1.92918353559
44 93 1.9338660921
44 28 1.93933844365
44 81 1.94123981205
44 84 1.94267425566
44 11 1.94757918025
44 66 1.94781086527
44 36 1.95160446122
44 4 1.9521936406
44 9 1.95439414956
44 21 1.95769749601
44 50 1.96292783164
44 19 1.96688312402
44 13 1.9704951578
44 56 1.97284666523
44 38 1.97304592123
44 60 1.97370983902
44 39 1.97431528343
44 25 inf
44 48 inf
44 52 inf
44 53 inf
44 55 inf
44 64 inf
44 67 inf
44 87 inf
RANKED SIMILARITIES: 45
45 89 1.40214940805
45 69 1.45543808214
45 44 1.53253847808
45 3 1.53713739885
45 73 1.56033410597
45 83 1.56831608788
45 51 1.57225805511
45 68 1.57356042677
45 63 1.5944931333
45 31 1.59613764998
45 79 1.59946552702
45 88 1.60597558632
45 32 1.60752494444
45 8 1.60798704372
45 14 1.6318736216
45 54 1.646966677
45 94 1.64817363476
45 75 1.65319391931
45 95 1.66558049074
45 33 1.67160733719
45 18 1.67651058027
45 16 1.67854863447
45 7 1.68463126699
45 97 1.68944620375
45 40 1.70228771854
45 37 1.71555442931
45 34 1.72610169971
45 76 1.74350167094
45 41 1.76010272279
45 35 1.82635375651
45 20 1.82967962831
45 72 1.88064321968
45 78 1.89286679997
45 43 1.89286679997
45 57 1.89286679997
45 47 1.89286679997
45 15 1.89286679997
45 27 1.89286679997
45 29 1.89286679997
45 77 1.89286679997
45 46 1.89286679997
45 71 1.89286679997
45 90 1.89286679997
45 91 1.89286679997
45 62 1.89286679997
45 2 1.89286679997
45 6 1.89286679997
45 59 1.89286679997
45 65 1.89286679997
45 96 1.89286679997
45 30 1.89286679997
45 82 1.89286679997
45 92 1.89286679997
45 80 1.89286679997
45 49 1.89286679997
45 58 1.89286679997
45 74 1.89286679997
45 85 1.89408025537
45 26 1.89595992649
45 61 1.8969973693
45 86 1.90010334427
45 24 1.90139512569
45 70 1.90469376557
45 12 1.90534481138
45 17 1.9066592809
45 23 1.91294676133
45 22 1.91340425886
45 42 1.91434430239
45 10 1.92420526898
45 5 1.92918353559
45 93 1.9338660921
45 28 1.93933844365
45 81 1.94123981205
45 84 1.94267425566
45 11 1.94757918025
45 66 1.94785823333
45 36 1.95160446122
45 4 1.9521936406
45 9 1.95439414956
45 21 1.95769749601
45 50 1.96292783164
45 19 1.96688312402
45 13 1.9704951578
45 56 1.97284666523
45 38 1.97304592123
45 60 1.97370983902
45 39 1.97431528343
45 25 inf
45 48 inf
45 52 inf
45 53 inf
45 55 inf
45 64 inf
45 67 inf
45 87 inf
RANKED SIMILARITIES: 46
46 58 0.901912535747
46 71 0.969318307136
46 27 1.12481091013
46 59 1.29312045622
46 20 1.30212422822
46 61 1.31759287997
46 92 1.33406991214
46 93 1.33592110528
46 11 1.39729366549
46 26 1.50499763751
46 66 1.54809298107
46 35 1.54953586606
46 49 1.55032767383
46 23 1.57123192428
46 70 1.59226000436
46 17 1.60135471575
46 36 1.62844605568
46 22 1.63492511203
46 24 1.65573331216
46 77 1.72611803528
46 40 1.8105251102
46 76 1.82746230982
46 80 1.85200770634
46 97 1.85286169291
46 2 1.85705954106
46 57 1.85765156255
46 90 1.85765156255
46 62 1.85765156255
46 96 1.85765156255
46 30 1.85765156255
46 89 1.85767804739
46 94 1.85783325092
46 78 1.85786244298
46 88 1.85786244298
46 47 1.85786244298
46 33 1.85786244298
46 68 1.85786244298
46 95 1.85786244298
46 15 1.85786244298
46 7 1.85786244298
46 6 1.85786244298
46 44 1.85786244298
46 82 1.85786244298
46 91 1.85786244298
46 32 1.85786244298
46 75 1.85786244298
46 63 1.85786244298
46 83 1.85786244298
46 73 1.85786244298
46 43 1.86183083091
46 37 1.86789129665
46 79 1.87152489869
46 65 1.87225345033
46 8 1.88476368215
46 29 1.88669388683
46 74 1.889272746
46 45 1.89286679997
46 85 1.89406409479
46 86 1.89989246384
46 3 1.90000717894
46 31 1.90713596962
46 18 1.90862530259
46 42 1.91413342195
46 10 1.92399438854
46 5 1.92918353559
46 14 1.93246746396
46 16 1.93669818898
46 60 1.93775649102
46 28 1.93912756321
46 54 1.93942531984
46 81 1.94102893161
46 84 1.94246337523
46 72 1.94285932389
46 34 1.95098207934
46 4 1.95206210369
46 41 1.95273644418
46 9 1.95439414956
46 21 1.95748661557
46 50 1.9627169512
46 19 1.96688312402
46 12 1.97045928215
46 13 1.9704951578
46 69 1.97142255129
46 38 1.9728350408
46 56 1.97284666523
46 39 1.974104403
46 51 1.98367922438
46 25 inf
46 48 inf
46 52 inf
46 53 inf
46 55 inf
46 64 inf
46 67 inf
46 87 inf
RANKED SIMILARITIES: 47
47 15 0.595942283081
47 82 0.744979420241
47 4 0.848131489316
47 19 1.01738414857
47 78 1.5096948746
47 9 1.5520701316
47 91 1.67057505279
47 85 1.70750053339
47 65 1.71711763602
47 29 1.7178469626
47 2 1.73295750719
47 7 1.74631591948
47 97 1.74631591948
47 27 1.74631591948
47 63 1.74631591948
47 44 1.74631591948
47 6 1.74631591948
47 94 1.74631591948
47 92 1.74631591948
47 76 1.74631591948
47 90 1.74631591948
47 32 1.74631591948
47 80 1.74631591948
47 58 1.74631591948
47 83 1.74631591948
47 5 1.74778959314
47 75 1.7825902224
47 30 1.79274411093
47 59 1.79699768461
47 62 1.79821195991
47 71 1.80018326791
47 95 1.80393944789
47 57 1.8063584472
47 88 1.80894025241
47 89 1.81467408144
47 77 1.82662991632
47 73 1.84236108036
47 13 1.84263676773
47 68 1.84296750948
47 96 1.84640654347
47 33 1.84814110633
47 12 1.85362782585
47 46 1.85786244298
47 43 1.86204171134
47 35 1.8657086024
47 37 1.86810217709
47 79 1.87152489869
47 56 1.88178770271
47 20 1.88384115624
47 8 1.88470821188
47 49 1.88632183699
47 74 1.88948362644
47 45 1.89286679997
47 26 1.89595992649
47 61 1.8969973693
47 86 1.90010334427
47 24 1.90139512569
47 70 1.90469376557
47 17 1.9066592809
47 31 1.90713596962
47 18 1.90862530259
47 23 1.91294676133
47 22 1.91340425886
47 42 1.91434430239
47 10 1.92420526898
47 14 1.93246746396
47 93 1.9338660921
47 16 1.93669818898
47 28 1.93933844365
47 54 1.93942531984
47 3 1.93985162072
47 81 1.94123981205
47 84 1.94267425566
47 72 1.94307020432
47 11 1.94757918025
47 66 1.94786548831
47 34 1.95098207934
47 36 1.95160446122
47 41 1.95273644418
47 21 1.95769749601
47 50 1.96292783164
47 69 1.97146506374
47 38 1.97304592123
47 60 1.97370983902
47 39 1.97431528343
47 40 1.98198989339
47 51 1.98367922438
47 25 inf
47 48 inf
47 52 inf
47 53 inf
47 55 inf
47 64 inf
47 67 inf
47 87 inf
RANKED SIMILARITIES: 48
RANKED SIMILARITIES: 49
49 17 0.718272067923
49 70 1.15400319467
49 26 1.19505625282
49 22 1.25955171744
49 93 1.33458763139
49 11 1.33607976114
49 61 1.35142246889
49 24 1.39702015008
49 71 1.45178769419
49 35 1.48561143329
49 59 1.49219283472
49 27 1.49652984273
49 36 1.49921935763
49 58 1.51045671145
49 20 1.54573186196
49 46 1.55032767383
49 92 1.5589899461
49 23 1.61130647855
49 77 1.62177000669
49 66 1.70293590536
49 40 1.82034959742
49 76 1.85592170383
49 80 1.88067798078
49 97 1.88342979722
49 2 1.88551893507
49 89 1.88613744139
49 94 1.88617050785
49 73 1.88619773416
49 68 1.88622609181
49 8 1.88626831236
49 96 1.88627118024
49 63 1.88627812681
49 7 1.88629328501
49 83 1.88631238423
49 78 1.88632183699
49 88 1.88632183699
49 43 1.88632183699
49 33 1.88632183699
49 95 1.88632183699
49 57 1.88632183699
49 47 1.88632183699
49 15 1.88632183699
49 90 1.88632183699
49 91 1.88632183699
49 62 1.88632183699
49 6 1.88632183699
49 37 1.88632183699
49 65 1.88632183699
49 79 1.88632183699
49 30 1.88632183699
49 82 1.88632183699
49 44 1.88632183699
49 32 1.88632183699
49 75 1.88632183699
49 29 1.88665261724
49 74 1.88948362644
49 45 1.89286679997
49 85 1.89406409479
49 86 1.90010334427
49 3 1.90023269229
49 60 1.90135414987
49 31 1.90712400398
49 18 1.90862530259
49 42 1.91434430239
49 10 1.92420526898
49 5 1.92918353559
49 14 1.93246746396
49 16 1.93669818898
49 28 1.93933844365
49 54 1.93941258401
49 81 1.94123981205
49 84 1.94267425566
49 72 1.94307020432
49 34 1.95098207934
49 4 1.95206210369
49 41 1.95273644418
49 9 1.95439414956
49 21 1.95769749601
49 50 1.96289204864
49 19 1.96688312402
49 12 1.97045928215
49 13 1.9704951578
49 69 1.97142255129
49 56 1.97284666523
49 38 1.97304592123
49 39 1.97431528343
49 51 1.98367922438
49 25 inf
49 48 inf
49 52 inf
49 53 inf
49 55 inf
49 64 inf
49 67 inf
49 87 inf
RANKED SIMILARITIES: 50
50 21 1.01813494449
50 80 1.17064163178
50 72 1.26397106919
50 38 1.29544856429
50 62 1.2961091749
50 81 1.35541359039
50 57 1.41806878053
50 84 1.42505157885
50 96 1.43190504487
50 42 1.49787763021
50 39 1.53813882415
50 86 1.54899030045
50 10 1.565356756
50 43 1.59024942868
50 28 1.6049121295
50 74 1.62048348334
50 30 1.63153415606
50 35 1.66567225199
50 90 1.7918086227
50 37 1.8323062694
50 71 1.96111288674
50 46 1.9627169512
50 49 1.96289204864
50 17 1.96292704085
50 78 1.96292704085
50 7 1.96292704085
50 68 1.96292704085
50 14 1.96292704085
50 16 1.96292704085
50 97 1.96292704085
50 15 1.96292704085
50 95 1.96292704085
50 27 1.96292704085
50 3 1.96292704085
50 77 1.96292704085
50 24 1.96292704085
50 89 1.96292704085
50 18 1.96292704085
50 29 1.96292704085
50 63 1.96292704085
50 94 1.96292704085
50 88 1.96292704085
50 76 1.96292704085
50 41 1.96292704085
50 65 1.96292704085
50 32 1.96292704085
50 5 1.96292704085
50 8 1.96292704085
50 58 1.96292704085
50 83 1.96292704085
50 20 1.96292730872
50 91 1.96292742543
50 47 1.96292783164
50 85 1.96292783164
50 66 1.96292783164
50 54 1.96292783164
50 22 1.96292783164
50 93 1.96292783164
50 31 1.96292783164
50 36 1.96292783164
50 70 1.96292783164
50 2 1.96292783164
50 44 1.96292783164
50 59 1.96292783164
50 6 1.96292783164
50 11 1.96292783164
50 61 1.96292783164
50 79 1.96292783164
50 92 1.96292783164
50 4 1.96292783164
50 45 1.96292783164
50 82 1.96292783164
50 34 1.96292783164
50 9 1.96292783164
50 75 1.96292783164
50 26 1.96292783164
50 33 1.96292783164
50 73 1.96292783164
50 23 1.96292783164
50 19 1.96688312402
50 12 1.97045928215
50 13 1.9704951578
50 69 1.97146427296
50 56 1.97284666523
50 60 1.97370904824
50 40 1.98198989339
50 51 1.98367922438
50 25 inf
50 48 inf
50 52 inf
50 53 inf
50 55 inf
50 64 inf
50 67 inf
50 87 inf
RANKED SIMILARITIES: 51
51 44 1.2402391188
51 54 1.24639586191
51 18 1.28570499845
51 8 1.3068716996
51 89 1.30980881594
51 14 1.31721038935
51 69 1.44299078291
51 83 1.48435859017
51 7 1.54885897609
51 75 1.55417305336
51 16 1.56161890957
51 45 1.57225805511
51 32 1.59931753116
51 41 1.6067900618
51 68 1.6113455828
51 95 1.61303222947
51 79 1.67149709351
51 73 1.67869565013
51 88 1.68122968174
51 31 1.69075799806
51 3 1.69830764393
51 97 1.70374484405
51 40 1.74197341603
51 33 1.76523210793
51 34 1.77308470037
51 63 1.77618210811
51 37 1.79770764285
51 76 1.81608724144
51 94 1.82073097936
51 35 1.89616363948
51 72 1.91898741599
51 20 1.92243496734
51 12 1.92766726595
51 66 1.98365067942
51 17 1.98367922438
51 78 1.98367922438
51 86 1.98367922438
51 85 1.98367922438
51 47 1.98367922438
51 57 1.98367922438
51 22 1.98367922438
51 43 1.98367922438
51 90 1.98367922438
51 15 1.98367922438
51 84 1.98367922438
51 24 1.98367922438
51 27 1.98367922438
51 71 1.98367922438
51 93 1.98367922438
51 13 1.98367922438
51 46 1.98367922438
51 60 1.98367922438
51 70 1.98367922438
51 77 1.98367922438
51 6 1.98367922438
51 29 1.98367922438
51 39 1.98367922438
51 59 1.98367922438
51 36 1.98367922438
51 38 1.98367922438
51 62 1.98367922438
51 2 1.98367922438
51 4 1.98367922438
51 28 1.98367922438
51 11 1.98367922438
51 92 1.98367922438
51 30 1.98367922438
51 56 1.98367922438
51 61 1.98367922438
51 81 1.98367922438
51 9 1.98367922438
51 50 1.98367922438
51 80 1.98367922438
51 82 1.98367922438
51 91 1.98367922438
51 96 1.98367922438
51 5 1.98367922438
51 19 1.98367922438
51 65 1.98367922438
51 26 1.98367922438
51 10 1.98367922438
51 21 1.98367922438
51 58 1.98367922438
51 42 1.98367922438
51 23 1.98367922438
51 49 1.98367922438
51 74 1.98367922438
51 25 inf
51 48 inf
51 52 inf
51 53 inf
51 55 inf
51 64 inf
51 67 inf
51 87 inf
RANKED SIMILARITIES: 52
RANKED SIMILARITIES: 53
RANKED SIMILARITIES: 54
54 7 1.10812686925
54 44 1.15744021562
54 18 1.16296166327
54 8 1.17963062726
54 14 1.18456858193
54 51 1.24639586191
54 89 1.27351993099
54 16 1.3880731642
54 83 1.44613537177
54 68 1.45147249991
54 32 1.4578487162
54 75 1.51001830013
54 95 1.52983380756
54 41 1.54553274859
54 3 1.56348514001
54 73 1.58400227922
54 79 1.60349391389
54 31 1.63581790802
54 63 1.63963567268
54 34 1.6445316912
54 45 1.646966677
54 37 1.66988863678
54 88 1.68486757463
54 97 1.69112720685
54 76 1.69342066193
54 69 1.70440926936
54 94 1.71344999206
54 33 1.71735224885
54 40 1.73120571733
54 72 1.82426502175
54 20 1.87263547123
54 35 1.88605669642
54 12 1.90391544113
54 49 1.93941258401
54 17 1.93942531984
54 78 1.93942531984
54 86 1.93942531984
54 47 1.93942531984
54 85 1.93942531984
54 90 1.93942531984
54 93 1.93942531984
54 27 1.93942531984
54 15 1.93942531984
54 22 1.93942531984
54 57 1.93942531984
54 77 1.93942531984
54 24 1.93942531984
54 43 1.93942531984
54 71 1.93942531984
54 46 1.93942531984
54 2 1.93942531984
54 6 1.93942531984
54 59 1.93942531984
54 70 1.93942531984
54 61 1.93942531984
54 29 1.93942531984
54 92 1.93942531984
54 62 1.93942531984
54 80 1.93942531984
54 82 1.93942531984
54 91 1.93942531984
54 26 1.93942531984
54 28 1.93942531984
54 65 1.93942531984
54 30 1.93942531984
54 5 1.93942531984
54 96 1.93942531984
54 10 1.93942531984
54 58 1.93942531984
54 23 1.93942531984
54 42 1.93942531984
54 74 1.93942531984
54 81 1.94123981205
54 84 1.94267425566
54 66 1.94581061714
54 11 1.94757918025
54 36 1.95160446122
54 4 1.9521936406
54 9 1.95439414956
54 21 1.95769749601
54 50 1.96292783164
54 19 1.96688312402
54 13 1.9704951578
54 56 1.97284666523
54 38 1.97304592123
54 60 1.97370983902
54 39 1.97431528343
54 25 inf
54 48 inf
54 52 inf
54 53 inf
54 55 inf
54 64 inf
54 67 inf
54 87 inf
RANKED SIMILARITIES: 55
RANKED SIMILARITIES: 56
56 12 1.04817077338
56 29 1.22589501796
56 65 1.35969106015
56 9 1.40507817556
56 85 1.44065719649
56 5 1.47611293244
56 4 1.50868644653
56 19 1.50975727475
56 13 1.53057722968
56 78 1.57026229561
56 82 1.70686825519
56 91 1.71298629203
56 15 1.80339768571
56 47 1.88178770271
56 2 1.96687405811
56 8 1.97279119495
56 17 1.97284666523
56 86 1.97284666523
56 7 1.97284666523
56 66 1.97284666523
56 54 1.97284666523
56 68 1.97284666523
56 14 1.97284666523
56 97 1.97284666523
56 22 1.97284666523
56 43 1.97284666523
56 84 1.97284666523
56 28 1.97284666523
56 16 1.97284666523
56 27 1.97284666523
56 95 1.97284666523
56 35 1.97284666523
56 63 1.97284666523
56 71 1.97284666523
56 93 1.97284666523
56 21 1.97284666523
56 62 1.97284666523
56 90 1.97284666523
56 24 1.97284666523
56 31 1.97284666523
56 44 1.97284666523
56 46 1.97284666523
56 77 1.97284666523
56 96 1.97284666523
56 3 1.97284666523
56 57 1.97284666523
56 70 1.97284666523
56 11 1.97284666523
56 59 1.97284666523
56 81 1.97284666523
56 88 1.97284666523
56 89 1.97284666523
56 6 1.97284666523
56 10 1.97284666523
56 18 1.97284666523
56 36 1.97284666523
56 37 1.97284666523
56 61 1.97284666523
56 79 1.97284666523
56 94 1.97284666523
56 20 1.97284666523
56 30 1.97284666523
56 50 1.97284666523
56 69 1.97284666523
56 72 1.97284666523
56 92 1.97284666523
56 76 1.97284666523
56 32 1.97284666523
56 41 1.97284666523
56 33 1.97284666523
56 45 1.97284666523
56 75 1.97284666523
56 26 1.97284666523
56 34 1.97284666523
56 42 1.97284666523
56 80 1.97284666523
56 73 1.97284666523
56 58 1.97284666523
56 83 1.97284666523
56 23 1.97284666523
56 49 1.97284666523
56 74 1.97284666523
56 38 1.97304592123
56 60 1.97370983902
56 39 1.97431528343
56 40 1.98198989339
56 51 1.98367922438
56 25 inf
56 48 inf
56 52 inf
56 53 inf
56 55 inf
56 64 inf
56 67 inf
56 87 inf
RANKED SIMILARITIES: 57
57 86 1.23618141204
57 96 1.31936267877
57 21 1.33010820849
57 62 1.33936865773
57 30 1.36172023788
57 81 1.38617730535
57 80 1.38666166382
57 74 1.40712942344
57 38 1.4132154772
57 50 1.41806878053
57 10 1.43502019181
57 28 1.4744729601
57 39 1.47462300443
57 43 1.51224728601
57 84 1.54695472885
57 42 1.54741213694
57 35 1.62562818396
57 72 1.63194476368
57 90 1.66416196434
57 37 1.74019379998
57 71 1.80454088681
57 7 1.80635504091
57 27 1.80635504091
57 76 1.80635504091
57 32 1.80635504091
57 58 1.80635504091
57 83 1.80635504091
57 78 1.80635539321
57 95 1.80635597704
57 94 1.8063561698
57 63 1.80635664395
57 15 1.80635714296
57 97 1.80635736096
57 91 1.806358041
57 44 1.8063584472
57 6 1.8063584472
57 47 1.8063584472
57 59 1.8063584472
57 92 1.8063584472
57 2 1.8063584472
57 75 1.8063584472
57 82 1.8063584472
57 88 1.80893684612
57 89 1.81467069085
57 77 1.82662866876
57 73 1.84236108036
57 68 1.8429641032
57 33 1.84814110633
57 46 1.85765156255
57 79 1.87152489869
57 65 1.87225004404
57 20 1.88384063332
57 8 1.88476285424
57 49 1.88632183699
57 29 1.88669048054
57 45 1.89286679997
57 85 1.89408025537
57 26 1.89595992649
57 61 1.8969973693
57 24 1.9013917194
57 70 1.90469376557
57 17 1.90665587461
57 31 1.90713596962
57 18 1.9086218963
57 23 1.91294676133
57 22 1.91340425886
57 5 1.92918012931
57 14 1.93246405767
57 93 1.9338660921
57 16 1.93669686488
57 54 1.93942531984
57 3 1.93984821443
57 11 1.94757918025
57 66 1.94786548831
57 34 1.95098207934
57 36 1.95160446122
57 4 1.9521936406
57 41 1.95273553317
57 9 1.95439414956
57 19 1.96688312402
57 12 1.97045928215
57 13 1.9704951578
57 69 1.97146382551
57 56 1.97284666523
57 60 1.97370643274
57 40 1.98198989339
57 51 1.98367922438
57 25 inf
57 48 inf
57 52 inf
57 53 inf
57 55 inf
57 64 inf
57 67 inf
57 87 inf
RANKED SIMILARITIES: 58
58 27 0.667562351278
58 46 0.901912535747
58 71 1.10870393131
58 93 1.2451566695
58 92 1.3503234097
58 70 1.4962153086
58 59 1.50108666974
58 49 1.51045671145
58 76 1.54238421674
58 2 1.5719972714
58 78 1.57279711933
58 63 1.57279837007
58 91 1.57279976712
58 6 1.57280017332
58 11 1.57542509585
58 44 1.58627978048
58 17 1.59164427112
58 26 1.60225068514
58 32 1.60882218642
58 83 1.61093030519
58 61 1.61145115356
58 40 1.62831708145
58 20 1.63484024555
58 97 1.66346137386
58 82 1.67405559884
58 24 1.6816622517
58 15 1.68191917906
58 90 1.6852409933
58 80 1.70857589582
58 94 1.72349360673
58 7 1.73039941714
58 77 1.73387466382
58 35 1.74600108015
58 47 1.74631591948
58 36 1.75877115614
58 66 1.7659866763
58 75 1.7825902224
58 22 1.7897774825
58 30 1.79274411093
58 62 1.79821195991
58 95 1.80393697773
58 23 1.80541325911
58 57 1.80635504091
58 88 1.80893554171
58 89 1.81448629526
58 73 1.84236108036
58 68 1.84296384184
58 96 1.84640531394
58 33 1.84814110633
58 43 1.86204124697
58 37 1.8681006021
58 79 1.87152489869
58 65 1.87224544573
58 8 1.88476285424
58 29 1.88668669124
58 74 1.88948346954
58 45 1.89286679997
58 85 1.89406409479
58 86 1.90010059746
58 3 1.90048314068
58 31 1.90713596962
58 18 1.90862138244
58 42 1.91434430239
58 10 1.92420134686
58 60 1.92725644679
58 5 1.92917785243
58 14 1.93245763316
58 16 1.93669686488
58 28 1.93933844365
58 54 1.93942531984
58 81 1.94123042162
58 84 1.94265262684
58 72 1.94306958068
58 34 1.95098207934
58 4 1.95206210369
58 41 1.95273553317
58 9 1.95439414956
58 21 1.95769749601
58 50 1.96292704085
58 19 1.96688312402
58 12 1.97045928215
58 13 1.9704951578
58 69 1.97142131306
58 56 1.97284666523
58 38 1.97304592123
58 39 1.97431528343
58 51 1.98367922438
58 25 inf
58 48 inf
58 52 inf
58 53 inf
58 55 inf
58 64 inf
58 67 inf
58 87 inf
RANKED SIMILARITIES: 59
59 61 0.590152316538
59 20 1.22085256801
59 11 1.26518751788
59 46 1.29312045622
59 92 1.30091721422
59 71 1.32031812149
59 26 1.33784162463
59 35 1.41681241795
59 49 1.49219283472
59 58 1.50108666974
59 27 1.51600099354
59 23 1.54821135233
59 66 1.54933412984
59 17 1.59296868844
59 70 1.60738488601
59 22 1.60957864884
59 36 1.61695955056
59 40 1.61778294151
59 24 1.65313254119
59 77 1.7025457369
59 93 1.70291231925
59 76 1.76659755145
59 80 1.7913538284
59 97 1.79418124699
59 2 1.79619478269
59 94 1.79696849255
59 78 1.79699768461
59 47 1.79699768461
59 7 1.79699768461
59 90 1.79699768461
59 15 1.79699768461
59 6 1.79699768461
59 30 1.79699768461
59 82 1.79699768461
59 91 1.79699768461
59 44 1.79699768461
59 32 1.79699768461
59 63 1.79699768461
59 75 1.79699768461
59 83 1.79699768461
59 62 1.79821195991
59 95 1.80393944789
59 57 1.8063584472
59 88 1.80894025241
59 89 1.81448968584
59 73 1.84236108036
59 68 1.84296750948
59 96 1.84640654347
59 33 1.84814110633
59 43 1.86204171134
59 37 1.86810217709
59 79 1.87152489869
59 65 1.87225345033
59 8 1.88476368215
59 29 1.88669388683
59 74 1.88948362644
59 45 1.89286679997
59 85 1.89406409479
59 86 1.90010334427
59 3 1.90089962736
59 31 1.90713596962
59 18 1.90862530259
59 42 1.91434430239
59 10 1.92420526898
59 5 1.92918353559
59 14 1.93246746396
59 16 1.93669818898
59 28 1.93933844365
59 54 1.93942531984
59 81 1.94123981205
59 84 1.94267425566
59 72 1.94307020432
59 60 1.94484915158
59 34 1.95098207934
59 4 1.95206210369
59 41 1.95273644418
59 9 1.95439414956
59 21 1.95769749601
59 50 1.96292783164
59 19 1.96688312402
59 12 1.97045928215
59 13 1.9704951578
59 69 1.97142255129
59 56 1.97284666523
59 38 1.97304592123
59 39 1.97431528343
59 51 1.98367922438
59 25 inf
59 48 inf
59 52 inf
59 53 inf
59 55 inf
59 64 inf
59 67 inf
59 87 inf
RANKED SIMILARITIES: 60
60 36 1.88145840979
60 35 1.88997664184
60 77 1.89149126177
60 22 1.8916205063
60 17 1.89415363869
60 23 1.89648601486
60 49 1.90135414987
60 20 1.92288636649
60 66 1.92588068681
60 92 1.92634937057
60 58 1.92725644679
60 27 1.93050484992
60 26 1.9317252025
60 71 1.93175840629
60 24 1.93261468923
60 70 1.93296462538
60 61 1.93423215985
60 93 1.93727924726
60 46 1.93775649102
60 11 1.93980631401
60 59 1.94484915158
60 3 1.95036388417
60 40 1.95637230394
60 76 1.95737010581
